# x_m,y_m,w_tr_right_m,w_tr_left_m
400.52,171.47,4.5762,3.9261
401.38,171.96,4.5809,3.922
402.25,172.46,4.5874,3.9194
403.12,172.95,4.5952,3.9137
403.99,173.44,4.604,3.9052
404.86,173.93,4.614,3.8965
405.73,174.42,4.6252,3.8896
406.61,174.91,4.6374,3.8846
407.48,175.4,4.6485,3.8816
408.35,175.89,4.6588,3.8775
409.22,176.37,4.6682,3.8746
410.09,176.86,4.6762,3.8734
410.97,177.35,4.6829,3.8725
411.84,177.84,4.6885,3.8724
412.72,178.32,4.6934,3.8705
413.59,178.81,4.699,3.8694
414.46,179.3,4.7048,3.8708
415.34,179.78,4.7111,3.871
416.21,180.27,4.7172,3.8681
417.09,180.76,4.7225,3.8657
417.96,181.24,4.7259,3.8674
418.84,181.73,4.7275,3.867
419.71,182.21,4.7274,3.8643
420.59,182.7,4.7265,3.8625
421.46,183.19,4.725,3.8591
422.34,183.67,4.7242,3.8556
423.22,184.16,4.7241,3.8522
424.09,184.64,4.7245,3.8467
424.97,185.13,4.7227,3.8436
425.84,185.61,4.7198,3.844
426.72,186.1,4.7166,3.848
427.59,186.58,4.7134,3.8562
428.47,187.07,4.711,3.8661
429.34,187.55,4.7089,3.8749
430.22,188.04,4.7082,3.8843
431.09,188.53,4.7091,3.8962
431.97,189.01,4.7102,3.9046
432.84,189.49,4.7118,3.9116
433.72,189.98,4.7132,3.9189
434.6,190.46,4.7146,3.9242
435.47,190.95,4.717,3.9284
436.35,191.43,4.7205,3.9339
437.22,191.92,4.7244,3.9364
438.1,192.4,4.7284,3.9347
438.97,192.89,4.7321,3.9352
439.84,193.37,4.7367,3.9354
440.72,193.85,4.7426,3.9357
441.59,194.34,4.7488,3.9371
442.47,194.82,4.7569,3.9393
443.34,195.3,4.7668,3.9412
444.22,195.79,4.7774,3.9423
445.09,196.27,4.6441,4.0805
445.68,196.59,4.6512,4.0813
446.26,196.92,4.6577,4.0828
446.84,197.24,4.8083,3.9486
447.72,197.72,4.8196,3.9518
448.59,198.21,4.8309,3.9557
449.47,198.69,4.8426,3.9608
450.34,199.17,4.8542,3.966
451.21,199.66,4.8654,3.9719
452.09,200.14,4.8779,3.9785
452.96,200.62,4.8909,3.9846
453.83,201.11,4.9047,3.9894
454.7,201.59,4.9186,3.9939
455.57,202.08,4.9329,4.0009
456.44,202.57,4.9472,4.0078
457.31,203.05,4.9615,4.0148
458.19,203.54,4.9763,4.0212
459.05,204.03,4.9903,4.0252
459.92,204.52,5.0045,4.029
460.79,205.01,5.0189,4.0303
461.66,205.5,5.0336,4.029
462.53,205.99,5.049,4.0284
463.4,206.48,5.0652,4.0263
464.26,206.97,5.0839,4.0248
465.13,207.47,5.1042,4.0245
465.99,207.96,5.1263,4.022
466.86,208.46,5.1497,4.0163
467.72,208.96,5.1746,4.0126
468.59,209.46,5.2001,4.0117
469.45,209.96,5.2244,4.0063
470.31,210.47,5.2495,4.0021
471.17,210.97,5.2756,4.0009
472.03,211.48,5.3034,4.0074
472.89,211.99,5.3337,4.0211
473.75,212.5,5.3655,4.0424
474.6,213.01,5.3984,4.0707
475.46,213.53,5.4324,4.1045
476.32,214.04,5.4719,4.1424
477.17,214.56,5.5131,4.182
478.02,215.08,5.5539,4.2229
478.88,215.6,5.5977,4.2659
479.73,216.13,5.642,4.313
480.58,216.66,5.6904,4.3656
481.43,217.18,5.74,4.4249
482.27,217.71,5.7934,4.488
483.12,218.25,5.8444,4.5485
483.97,218.78,5.8978,4.6097
484.81,219.32,5.9531,4.6778
485.65,219.85,6.0125,4.7457
486.5,220.39,6.0734,4.8154
487.34,220.93,6.1339,4.8924
488.18,221.48,6.1985,4.9765
489.02,222.02,6.2643,5.0656
489.86,222.57,6.3312,5.1536
490.7,223.11,6.3984,5.2417
491.53,223.66,6.4702,5.3324
492.37,224.21,6.545,5.4244
493.2,224.76,6.6209,5.513
494.04,225.31,6.6991,5.6016
494.87,225.86,6.7785,5.6893
495.71,226.42,6.8569,5.7777
496.54,226.97,6.9336,5.8667
497.37,227.53,7.0107,5.9531
498.2,228.09,7.0907,6.039
499.03,228.64,7.1725,6.1263
499.86,229.2,7.2584,6.213
500.69,229.76,7.35,6.3014
501.52,230.32,7.4438,6.391
502.34,230.88,7.5387,6.4827
503.17,231.44,7.633,6.572
504,232.01,7.7272,6.663
504.82,232.57,7.8209,6.7576
505.64,233.14,7.9151,6.8445
506.47,233.7,8.0126,6.9306
507.29,234.27,8.1134,7.0166
508.11,234.84,8.2172,7.1039
508.93,235.41,8.3214,7.1917
509.74,235.98,8.4287,7.2804
510.56,236.55,8.5384,7.3687
511.37,237.12,8.6507,7.4552
512.18,237.7,8.7659,7.54
512.99,238.28,8.8851,7.6209
513.79,238.86,9.0086,7.6983
514.59,239.45,9.1383,7.7704
515.39,240.04,9.273,7.8359
516.18,240.63,9.4129,7.8957
516.97,241.22,9.5592,7.9456
517.75,241.83,9.7169,7.9868
518.52,242.43,9.8829,8.0216
519.29,243.04,10.059,8.0404
520.04,243.66,10.247,8.0454
520.79,244.28,10.444,8.0391
521.53,244.91,10.649,8.0175
522.25,245.55,10.867,7.9836
522.96,246.19,11.099,7.9355
523.66,246.85,11.344,7.8731
524.34,247.51,11.599,7.7989
525.01,248.18,11.856,7.7107
525.65,248.86,12.111,7.6082
526.28,249.54,12.355,7.4963
526.88,250.24,12.585,7.3738
527.46,250.95,12.802,7.2452
528.02,251.66,13.007,7.1233
528.55,252.39,13.201,7.011
529.05,253.12,13.387,6.9054
529.52,253.86,13.572,6.8086
529.96,254.61,13.755,6.7232
530.37,255.37,13.931,6.6549
530.74,256.13,14.102,6.5988
531.08,256.9,14.267,6.5549
531.38,257.68,14.426,6.5307
531.65,258.46,14.584,6.5291
531.87,259.24,14.745,6.5271
532.05,260.03,14.92,6.5413
532.19,260.81,15.113,6.5736
532.29,261.6,15.318,6.6237
532.35,262.38,15.531,6.6841
532.36,263.16,15.74,6.7449
532.33,263.94,15.917,6.8083
532.26,264.71,16.065,6.8719
532.14,265.48,16.168,6.9317
531.98,266.23,16.227,6.988
531.77,266.98,16.237,7.0466
531.52,267.72,16.195,7.1054
531.23,268.45,16.105,7.1654
530.9,269.16,15.959,7.2242
530.52,269.86,15.76,7.2818
530.11,270.54,15.507,7.3471
529.66,271.22,15.211,7.4081
529.17,271.87,14.873,7.4753
528.64,272.51,14.506,7.5377
528.08,273.14,14.119,7.6142
527.49,273.74,13.72,7.7018
526.87,274.34,13.319,7.7993
526.22,274.91,12.914,7.9039
525.54,275.47,12.506,8.0055
524.84,276.01,12.096,8.1018
524.11,276.54,11.691,8.1834
523.36,277.05,11.298,8.2462
522.59,277.55,10.925,8.2939
521.79,278.03,10.578,8.3279
520.99,278.5,10.26,8.3459
520.16,278.96,9.9679,8.3472
519.32,279.4,9.701,8.3357
518.47,279.83,9.4548,8.3086
517.6,280.24,9.2279,8.2642
516.73,280.65,9.0162,8.2025
515.84,281.05,8.8174,8.1256
514.95,281.43,8.6326,8.028
514.04,281.8,8.4639,7.9128
513.13,282.17,8.3052,7.788
512.22,282.52,8.1553,7.6558
511.3,282.87,8.0149,7.511
510.37,283.21,7.8798,7.3543
509.44,283.54,7.7501,7.1941
508.5,283.86,7.6259,7.031
507.56,284.17,7.5055,6.8642
506.62,284.48,7.388,6.6984
505.67,284.78,7.2713,6.5405
504.73,285.07,7.1558,6.3929
503.78,285.36,7.0411,6.2574
502.82,285.64,6.9273,6.1348
501.87,285.91,6.8158,6.0216
500.91,286.17,6.7065,5.9154
499.95,286.43,6.6,5.8173
498.99,286.68,6.4964,5.731
498.02,286.93,6.3963,5.6608
497.06,287.17,6.3008,5.6047
496.09,287.4,6.2095,5.556
495.12,287.63,6.1234,5.5098
494.15,287.85,6.0407,5.4656
493.17,288.07,5.96,5.4255
492.2,288.28,5.8824,5.3894
491.22,288.49,5.8067,5.3535
490.25,288.69,5.7341,5.3193
489.27,288.89,5.666,5.2872
488.29,289.08,5.6026,5.2579
487.31,289.27,5.5451,5.2309
486.32,289.45,5.4941,5.2031
485.34,289.63,5.4509,5.1774
484.36,289.81,5.4144,5.1517
483.37,289.98,5.3838,5.126
482.38,290.14,5.3588,5.1026
481.4,290.3,5.3395,5.0828
480.41,290.46,5.324,5.0657
479.42,290.62,5.3132,5.0523
478.43,290.77,5.3061,5.0433
477.44,290.92,5.3004,5.0368
476.45,291.06,5.297,5.0332
475.46,291.2,5.2948,5.0314
474.47,291.34,5.2948,5.0309
473.48,291.47,5.2975,5.0326
472.49,291.6,5.3021,5.033
471.5,291.73,5.3078,5.0322
470.51,291.85,5.3136,5.0323
469.51,291.97,5.3185,5.0293
468.52,292.09,5.3219,5.0232
467.53,292.2,5.3243,5.014
466.54,292.31,5.3267,5.0038
465.55,292.41,5.3293,4.9922
464.55,292.52,5.333,4.9778
463.56,292.62,5.3378,4.9605
462.57,292.71,5.3435,4.9409
461.57,292.8,5.3502,4.9195
460.58,292.89,5.3558,4.8996
459.59,292.97,5.3601,4.8807
458.59,293.06,5.362,4.8593
457.6,293.13,5.3617,4.8344
456.6,293.21,5.361,4.8088
455.61,293.27,5.3595,4.7838
454.61,293.34,5.3578,4.7614
453.62,293.4,5.3558,4.7445
452.62,293.46,5.3529,4.7319
451.63,293.51,5.3501,4.7251
450.63,293.56,5.3454,4.7235
449.64,293.61,5.3397,4.7241
448.64,293.65,5.3336,4.7256
447.64,293.69,5.3279,4.7258
446.65,293.73,5.323,4.7267
445.65,293.76,5.3181,4.7297
444.65,293.79,5.3139,4.7318
443.65,293.81,5.3102,4.7339
442.66,293.83,5.3063,4.734
441.66,293.85,5.3025,4.7346
440.66,293.86,5.2979,4.7392
439.66,293.87,5.2942,4.7452
438.66,293.88,5.2925,4.7515
437.66,293.88,5.2938,4.756
436.67,293.88,5.298,4.7604
435.67,293.88,5.304,4.7664
434.67,293.87,5.3114,4.7729
433.67,293.86,5.3205,4.7783
432.67,293.84,5.3303,4.7821
431.67,293.83,5.3399,4.7827
430.67,293.81,5.3491,4.7813
429.68,293.78,5.3573,4.7791
428.68,293.75,5.365,4.7757
427.68,293.72,5.3722,4.7719
426.68,293.69,5.3785,4.7679
425.68,293.65,5.3846,4.7619
424.69,293.61,5.3897,4.7539
423.69,293.56,5.3946,4.7434
422.69,293.52,5.3998,4.73
421.69,293.46,5.4044,4.7156
420.7,293.41,5.4079,4.7013
419.7,293.35,5.4115,4.6877
418.71,293.29,5.4133,4.6726
417.71,293.22,5.4148,4.6563
416.71,293.15,5.4175,4.6385
415.72,293.08,5.422,4.6206
414.72,293,5.428,4.6023
413.73,292.92,5.4329,4.5847
412.73,292.83,5.4373,4.568
411.74,292.74,5.4415,4.5555
410.75,292.65,5.4466,4.5481
409.75,292.56,5.4524,4.5425
408.76,292.46,5.4583,4.5396
407.77,292.35,5.461,4.5394
406.77,292.24,5.4628,4.5402
405.78,292.13,5.4636,4.5389
404.79,292.02,5.4649,4.5357
403.8,291.9,5.4682,4.5333
402.81,291.77,5.469,4.529
401.82,291.65,5.4692,4.5263
400.83,291.52,5.4689,4.5241
399.84,291.38,5.4675,4.5231
398.85,291.24,5.4655,4.5261
397.86,291.1,5.4618,4.531
396.87,290.96,5.4583,4.5391
395.89,290.81,5.4547,4.5482
394.9,290.66,5.451,4.5577
393.91,290.5,5.4479,4.569
392.93,290.34,5.4472,4.5811
391.94,290.18,5.4469,4.5927
390.96,290.01,5.4479,4.6035
389.98,289.84,5.4501,4.6129
388.99,289.67,5.4536,4.6183
388.01,289.5,5.4581,4.6206
387.03,289.32,5.4622,4.621
386.05,289.14,5.4661,4.6205
385.06,288.95,5.4702,4.6188
384.08,288.76,5.4752,4.6169
383.1,288.57,5.4813,4.6137
382.12,288.38,5.4867,4.6096
381.14,288.18,5.4928,4.6052
380.16,287.98,5.4991,4.6006
379.18,287.77,5.5052,4.5966
378.21,287.57,5.512,4.5916
377.23,287.36,5.5183,4.5867
376.25,287.15,5.5252,4.5852
375.27,286.93,5.5335,4.5862
374.3,286.71,5.5418,4.5882
373.32,286.49,5.5501,4.5906
372.35,286.26,5.5604,4.5953
371.37,286.04,5.5708,4.5993
370.4,285.8,5.5822,4.6005
369.43,285.57,5.595,4.6024
368.45,285.33,5.6087,4.607
367.48,285.09,5.6237,4.6136
366.51,284.85,5.6389,4.6218
365.54,284.6,5.6546,4.6324
364.58,284.35,5.6718,4.6432
363.61,284.09,5.6949,4.6565
362.64,283.84,5.7216,4.6692
361.68,283.57,5.7531,4.6823
360.72,283.31,5.79,4.6955
359.76,283.03,5.8293,4.7082
358.8,282.76,5.8754,4.7186
357.85,282.48,5.926,4.727
356.89,282.19,5.982,4.731
355.94,281.9,6.042,4.733
354.99,281.6,6.1059,4.7297
354.05,281.3,6.1754,4.7202
353.11,280.99,6.25,4.7069
352.17,280.67,6.3311,4.6856
351.24,280.34,6.4142,4.6552
350.31,280.01,6.503,4.6165
349.38,279.67,6.5965,4.568
348.46,279.32,6.694,4.5081
347.55,278.96,6.796,4.4377
346.64,278.58,6.8967,4.356
345.74,278.2,7.0009,4.2637
344.85,277.81,7.107,4.1591
343.96,277.4,7.2149,4.0378
343.09,276.98,7.3222,3.9051
342.22,276.55,7.4241,3.7626
341.36,276.1,7.5194,3.6207
340.51,275.64,7.6107,3.4857
339.68,275.16,7.697,3.3508
338.85,274.67,7.7776,3.2218
338.04,274.16,7.8495,3.0997
337.24,273.64,7.911,2.978
336.46,273.1,7.9638,2.8618
335.69,272.54,8.0108,2.7541
334.93,271.97,8.0525,2.6645
334.2,271.38,8.0884,2.5925
333.47,270.77,8.1212,2.5197
332.77,270.14,8.1501,2.454
332.08,269.5,8.1768,2.403
331.41,268.84,8.1983,2.3585
330.76,268.16,8.2112,2.3211
330.12,267.47,8.2132,2.2952
329.51,266.76,8.2036,2.2814
328.91,266.03,8.182,2.2761
328.33,265.28,8.1477,2.2847
327.78,264.52,8.1022,2.3103
327.24,263.75,8.0459,2.3488
326.72,262.96,7.9816,2.3991
326.22,262.16,7.9117,2.4628
325.74,261.34,7.8339,2.5412
325.28,260.51,7.7485,2.6316
324.84,259.67,7.6556,2.7347
324.42,258.81,7.5539,2.845
324.01,257.94,7.446,2.9651
323.62,257.07,7.3329,3.0931
323.25,256.18,7.2149,3.2303
322.89,255.29,7.0921,3.3765
322.55,254.38,6.9638,3.5258
322.23,253.47,6.8334,3.6714
321.91,252.55,6.7039,3.8109
321.62,251.62,6.5804,3.9468
321.33,250.69,6.4634,4.0725
321.06,249.75,6.3533,4.1863
320.79,248.81,6.2497,4.2923
320.54,247.86,6.1529,4.385
320.3,246.91,6.0621,4.4641
320.06,245.95,5.975,4.534
319.84,244.99,5.891,4.5889
319.62,244.03,5.8119,4.6264
319.41,243.06,5.7377,4.6516
319.21,242.09,5.669,4.667
319.01,241.12,5.603,4.6743
318.82,240.15,5.5402,4.6807
318.63,239.18,5.4809,4.6829
318.44,238.2,5.4218,4.6812
318.26,237.22,5.3649,4.6769
318.09,236.24,5.311,4.669
317.91,235.27,5.2633,4.6584
317.74,234.28,5.2212,4.6477
317.58,233.3,5.183,4.6351
317.41,232.32,5.1479,4.6231
317.25,231.34,5.1145,4.6118
317.08,230.35,5.0806,4.6002
316.92,229.37,5.0465,4.5919
316.76,228.38,5.0153,4.583
316.6,227.4,4.9847,4.5742
316.45,226.41,4.9538,4.5667
316.29,225.43,4.9246,4.5626
316.13,224.44,4.8961,4.5571
315.98,223.45,4.8681,4.5474
315.82,222.46,4.8441,4.5368
315.67,221.48,4.822,4.5238
315.51,220.49,4.8011,4.5076
315.36,219.5,4.7818,4.4868
315.21,218.51,4.7618,4.466
315.05,217.52,4.7421,4.4499
314.9,216.53,4.7223,4.4328
314.75,215.54,4.7032,4.4112
314.59,214.55,4.6861,4.3899
314.44,213.56,4.6695,4.3747
314.29,212.57,4.6546,4.3615
314.14,211.58,4.6397,4.3495
313.98,210.6,4.6271,4.3401
313.83,209.61,4.6164,4.331
313.68,208.62,4.6082,4.3206
313.53,207.63,4.6025,4.3104
313.37,206.64,4.5981,4.3028
313.22,205.65,4.5953,4.2959
313.07,204.66,4.5962,4.2913
312.92,203.67,4.5979,4.2885
312.76,202.68,4.6005,4.2863
312.61,201.7,4.6028,4.2871
312.46,200.71,4.6059,4.2892
312.31,199.72,4.6099,4.2922
312.15,198.73,4.6135,4.2965
312,197.75,4.6172,4.3055
311.85,196.76,4.6201,4.3161
311.7,195.77,4.6229,4.3248
311.54,194.79,4.6252,4.3338
311.39,193.8,4.6262,4.3422
311.23,192.81,4.6271,4.3497
311.08,191.83,4.6272,4.3588
310.92,190.84,4.6255,4.3672
310.77,189.85,4.6225,4.373
310.61,188.87,4.618,4.3819
310.45,187.88,4.6119,4.3961
310.29,186.89,4.605,4.4056
310.13,185.91,4.5966,4.4141
309.97,184.92,4.5886,4.4252
309.81,183.94,4.5827,4.4368
309.64,182.95,4.5757,4.451
309.48,181.97,4.5687,4.4646
309.31,180.98,4.5616,4.4808
309.13,180,4.5526,4.5
308.96,179.02,4.5408,4.5191
308.78,178.04,4.5268,4.5399
308.6,177.06,4.5109,4.561
308.41,176.08,4.4945,4.5804
308.22,175.1,4.4764,4.5988
308.02,174.12,4.4563,4.618
307.82,173.15,4.4347,4.6411
307.62,172.17,4.4112,4.6647
307.4,171.2,4.3841,4.696
307.18,170.23,4.3533,4.7353
306.95,169.27,4.3196,4.7837
306.72,168.3,4.2817,4.8457
306.47,167.34,4.2409,4.9167
306.22,166.39,4.1984,4.9945
305.96,165.43,4.1575,5.0802
305.69,164.48,4.1175,5.165
305.4,163.54,4.0798,5.2467
305.11,162.59,4.0452,5.3194
304.81,161.65,4.0114,5.384
