x,y,ψ,v,κ,δ
-1.9,-0.0,0.8592914378611305,0.5807056792510422,1.071739078323653,0.0
-1.8957818694711286,0.004926502891447089,0.8654522415717746,0.5847528559697257,1.021956880615314,0.0
-1.8915963327092487,0.009880728754168604,0.8713665220737611,0.5887333541456139,0.9742072690949869,0.0
-1.8874418953709458,0.01486106375083896,0.8770414790508042,0.5926450624721736,0.9283823793342786,0.0
-1.8833171208397559,0.019865994751215275,0.8824839934633681,0.596485986690315,0.8843794039303285,0.0
-1.8792206273441383,0.024894100955516394,0.887700637836437,0.6002542434579174,0.8421004213563849,0.0
-1.8751510851467954,0.029944046286400433,0.892697686495254,0.6039480545878833,0.8014522136658774,0.0
-1.8711072138196883,0.03501457247198696,0.897481125684605,0.6075657416358955,0.7623460768308982,0.0
-1.8670877796143817,0.04010449275029553,0.902056663518888,0.6111057208195743,0.7246976268274807,0.0
-1.8630915929338054,0.04521268613265528,0.9064297397202432,0.614566498251346,0.6884266040091096,0.0
-1.8591175059086267,0.050338092170126233,0.9106055351106329,0.6179466654680211,0.6534566778240758,0.0
-1.8551644100793376,0.05547970617279069,0.9145889808311131,0.6212448952407873,0.6197152535205794,0.0
-1.8512312341834687,0.06063657483701001,0.9183847672678161,0.6244599376500927,0.5871332821357574,0.0
-1.8473169420461517,0.06580779224040972,0.9219973526694663,0.6275906164106395,0.5556450747724953,0.0
-1.8434205305713065,0.07099249616853706,0.9254309714457357,0.630635825432486,0.5251881219230263,0.0
-1.8395410278301103,0.07618986474086302,0.9286896421395201,0.6335945256050121,0.4957029183942736,0.0
-1.8356774912429397,0.0813991133071259,0.931777175069343,0.6364657417912478,0.46713279422062165,0.0
-1.8318290058506967,0.08661949158797705,0.9346971796407108,0.6392485600208035,0.4394237518102333,0.0
-1.8279946826712434,0.09185028103652987,0.9374530713273748,0.6419421248703372,0.4125243094566335,0.0
-1.8241736571366134,0.09709079239976531,0.9400480783252055,0.6445456370211928,0.3863853512542189,0.0
-1.8203650876066506,0.10234036346084407,0.9424852478827745,0.6470583509844938,0.3609599833813286,0.0
-1.816568153954775,0.10759835694524097,0.9447674523138586,0.649479572984612,0.33620339665461635,0.0
-1.8127820562216759,0.11286415857528344,0.9468973946979352,0.651808658992539,0.31207273521129986,0.0
-1.809006013332835,0.11813717525915599,0.9488776142753905,0.6540450129012613,0.2885269711393222,0.0
-1.8052392618759279,0.12341683340175895,0.9507104915446247,0.6561880848357948,0.2655267848477573,0.0
-1.8014810549342963,0.12870257732598409,0.9523982530685683,0.658237369591057,0.24303445094941453,0.0
-1.797730660972859,0.13399386779402542,0.9539429759983064,0.6601924051912527,0.22101372941328357,0.0
-1.7939873627729557,0.13929018061927936,0.9553465923215981,0.6620527715649219,0.1994297617350801,0.0
-1.7902504564128154,0.14459100536022834,0.9566108928440812,0.6638180893302572,0.178248971868834,0.0
-1.7865192502904927,0.14989584408843118,0.9577375309108699,0.6654880186857071,0.15743897166041101,0.0
-1.782793064186224,0.1552042102234646,0.9587280258761328,0.6670622584013075,0.13696847052442765,0.0
-1.7790712283614085,0.16051562742815417,0.9595837663280488,0.6685405449065548,0.11680718910868503,0.0
-1.7753530826914472,0.16582962855807232,0.9603060130763303,0.6699226514710106,0.09692577669454351,0.0
-1.7716379758298901,0.17114575465967619,0.9608959019092536,0.6712083874741679,0.07729573208723908,0.0
-1.7679252644014511,0.17646355401190789,0.9613544461268693,0.6723975977614495,0.057889327756674,0.0
-1.7642143122215572,0.18178258120644264,0.9616825388567856,0.673490162083525,0.03867953699647526,0.0
-1.7605044895402482,0.1871023962621027,0.9618809551586246,0.6744859946164314,0.019639963876894394,0.0
-1.7567951723083277,0.19242256376924313,0.9619503539229524,0.6753850435602815,0.0007447757752685458,0.0
-1.753085741463779,0.19774265206017042,0.9618912795701876,0.6761872908146143,-0.018031361723847627,0.0
-1.749375582236561,0.20306223240187912,0.9617041635546979,0.6768927517287195,-0.03671334775822836,0.0
-1.745664083469987,0.20838087820758536,0.9613893256790014,0.6775014749255206,-0.0553257071379103,0.0
-1.7419506369569748,0.21369816426370075,0.9609469752227103,0.6780135421978492,-0.07389264949754201,0.0
-1.7382346367895314,0.21901366596903482,0.9603772118905842,0.6784290684761972,-0.09243812682445841,0.0
-1.7345154787199306,0.2243269585831291,0.9596800265838042,0.6787482018672562,-0.1109858895270447,0.0
-1.7307925595320854,0.2296376164807266,0.9588553019983393,0.6789711237627896,-0.12955954119916058,0.0
-1.7270652764217056,0.2349452124094492,0.9579028130540542,0.6790980490186082,-0.14818259222753144,0.0
-1.7233330263838833,0.24024931674782762,0.9568222271580105,0.6791292262036405,-0.16687851238000945,0.0
-1.7195952056068133,0.24554949676083992,0.9556131043052318,0.6790649379192996,-0.18567078250344524,0.0
-1.7158512088704196,0.2508453158501659,0.9542748970200585,0.6789055011895709,-0.20458294545046207,0.0
-1.7121004289487007,0.25613633279634446,0.9528069501410902,0.6786512679224525,-0.22363865634464442,0.0
-1.7083422560146702,0.26142210099001373,0.9512085004526276,0.6783026254435847,-0.24286173228341754,0.0
-1.7045760770468203,0.26670216764941057,0.9494786761654689,0.6778599971031234,-0.2622762015670779,0.0
-1.7008012752361386,0.27197607302115145,0.9476164962498984,0.6773238429571082,-0.2819063525309186,0.0
-1.6970172293926211,0.27724334956147206,0.9456208696237309,0.6766946605247922,-0.3017767820450061,0.0
-1.6932233133504953,0.2825035210947463,0.9434905941983481,0.6759729856235975,-0.32191244373274214,0.0
-1.6894188953712375,0.2877561019462317,0.9412243557857867,0.6751593932835769,-0.3423386959446841,0.0
-1.6856033375436452,0.2930005960457605,0.9388207268701168,0.6742544987434568,-0.36308134950799914,0.0
-1.6817759951802502,0.29823649599900043,0.9362781652465981,0.6732589585305533,-0.3841667152541034,0.0
-1.6779362162094564,0.30346328212274915,0.9335950125324053,0.6721734716270519,-0.40562165130728767,0.0
-1.6740833405628546,0.30868042144056784,0.9307694925531166,0.6709987807253504,-0.42747361009507406,0.0
-1.6702166995572838,0.31388736663486605,0.9277997096096202,0.6697356735753679,-0.44975068501641324,0.0
-1.6663356152712951,0.31908355495134566,0.9246836466306801,0.6683849844269294,-0.4724816566762147,0.0
-1.6624393999158182,0.32426840705148907,0.9214191632170583,0.666947595570531,-0.4956960385637013,0.0
-1.6585273551989599,0.3294413258085265,0.9180039935838987,0.6654244389799965,-0.5194241220172429,0.0
-1.6545987716850254,0.3346016950420505,0.9144357444089833,0.6638164980607253,-0.543697020279163,0.0
-1.650652928148046,0.33974887818615884,0.9107118925955341,0.6621248095074203,-0.5685467113999795,0.0
-1.6466890909203067,0.3448822168856911,0.9068297829594549,0.6603504652753663,-0.5940060797020192,0.0
-1.642706513236596,0.3500010295148037,0.9027866258522907,0.6584946146695017,-0.6201089554567515,0.0
-1.6387044345752624,0.3551046096117078,0.8985794947327619,0.6565584665556778,-0.6468901523677364,0.0
-1.6346820799973079,0.3601922242231851,0.8942053237015241,0.6545432916986517,-0.6743855023811164,0.0
-1.6306386594853872,0.36526311215184315,0.8896609050158204,0.6524504252314709,-0.7026318872672148,0.0
-1.6265733672847773,0.37031648209888246,0.8849428866029646,0.6502812692610191,-0.7316672663292386,0.0
-1.6224853812490299,0.37535151069458866,0.880047769594149,0.6480372956145496,-0.7615306994974289,0.0
-1.6183738621935437,0.3803673404083382,0.874971905902919,0.64572004873208,-0.7922623649582711,0.0
-1.6142379532609716,0.38536307732945313,0.8697114958758412,0.6433311487095101,-0.823903570347701,0.0
-1.6100767793031532,0.3903377888097571,0.8642625860464356,0.6408722944972731,-0.8564967564036295,0.0
-1.6058894462851416,0.39529050095822915,0.858621067027369,0.6383452672592198,-0.8900854918255906,0.0
-1.601675040717915,0.4002201959776882,0.8527826715802602,0.6357519338962527,-0.9247144579271325,0.0
-1.597432629127525,0.40512580933301356,0.8467429729072461,0.6330942507389763,-0.9604294214887744,0.0
-1.5931612575697844,0.41000622674000864,0.8404973832137369,0.630374267413276,-0.9972771940254493,0.0
-1.588859951201116,0.41486028096368344,0.8340411525975845,0.6275941308822851,-1.035305575471836,0.0
-1.5845277139179377,0.419686748414472,0.827369368326219,0.6247560896676303,-1.0745632800616707,0.0
-1.5801635280789763,0.42448434553076275,0.8204769545702053,0.6218624982521235,-1.1150998419334124,0.0
-1.5757663543271396,0.4292517249361256,0.8133586726691606,0.6189158216652014,-1.156965497735068,0.0
-1.571335131530201,0.43398747135982085,0.8060091220140566,0.6159186402513623,-1.2002110432271187,0.0
-1.5668687768624499,0.4386900973096315,0.7984227416386338,0.6128736546205859,-1.2448876605964787,0.0
-1.562366186052777,0.4433580384868244,0.7905938126219535,0.6097836907782431,-1.2910467128994707,0.0
-1.557826233828393,0.44798964893422805,0.7825164614140109,0.6066517054302537,-1.338739501752469,0.0
-1.5532477745875368,0.4525831959100737,0.7741846642067819,0.6034807914572121,-1.388016984091074,0.0
-1.5486296433391953,0.4571368544825417,0.7655922524840224,0.6002741835488548,-1.4389294435302693,0.0
-1.5439706569530254,0.4616487018429927,0.75673291989451,0.5970352639875272,-1.4915261115889347,0.0
-1.5392696157683479,0.4661167113398258,0.7476002306050864,0.5937675685662106,-1.545854733804822,0.0
-1.5345253056173314,0.4705387462399824,0.7381876293016899,0.5904747926231456,-1.6019610755759288,0.0
-1.5297365003242174,0.47491255323152115,0.7284884530183503,0.5871607971711023,-1.6598883624398735,0.0
-1.5249019647496511,0.47923575568870075,0.7184959449856118,0.5838296150948583,-1.7196766494666889,0.0
-1.5200204584568797,0.48350584673081853,0.7082032707007582,0.5804854573854424,-1.7813621145186695,0.0
-1.5150907400842464,0.48772018211831136,0.6976035364321346,0.5771327193741191,-1.8449762703544925,0.0
-1.5101115725166911,0.4918759730439671,0.6866898103783681,0.5737759869229416,-1.9105450909587678,0.0
-1.5050817289563918,0.4959702788949087,0.6754551467098362,0.5704200425219432,-1.978088048102512,0.0
-1.4999999999999998,0.5000000000817038,0.6638926127236758,0.567069871235686,-2.0476170550287573,0.0
-1.4999999999999993,0.5000000000817038,0.6638926127265247,0.5670698712369515,-2.047617054476981,0.0
-1.495792885257301,0.5032545667110581,0.6521269776393649,0.5637700537884265,-2.072466740466758,0.0
-1.4915501796519206,0.5064625974466418,0.6402895020879437,0.5605617993193516,-2.0967608996248286,0.0
-1.487272014658168,0.5096231844218874,0.6283831080878646,0.5574451645121479,-2.1204566295347065,0.0
-1.4829585500645426,0.5127354219901551,0.6164108352250147,0.5544201699719751,-2.1435112767932667,0.0
-1.478609974703604,0.5157984083795132,0.6043758376041666,0.5514867991730806,-2.165882607541889,0.0
-1.4742265071146856,0.5188112474200975,0.5922813803490633,0.5486449974627734,-2.1875289819616555,0.0
-1.4698083961316466,0.5217730503390604,0.5801308356560678,0.5458946711287305,-2.2084095315552674,0.0
-1.465355921387921,0.5246829376171802,0.5679276784065329,0.5432356865351925,-2.2284843379562584,0.0
-1.4608693937313413,0.5275400409002947,0.555675481346214,0.5406678693334129,-2.247714611936152,0.0
-1.4563491555414503,0.5303435049577763,0.5433779098432598,0.538191003751483,-2.2660628712242024,0.0
-1.4517955809424314,0.5330924896793721,0.5310387162395324,0.5358048319683573,-2.283493115714016,0.0
-1.447209075905279,0.5357861721008598,0.5186617338132152,0.5335090535765739,-2.2999709986077748,0.0
-1.442590078233428,0.5384237484481428,0.5062508703737999,0.5313033251377673,-2.315463992043439,0.0
-1.4379390574268105,0.541004436188668,0.49381010151357324,0.5291872598346541,-2.3299415457636963,0.0
-1.4332565144200995,0.5435274760783758,0.48134346354262764,0.5271604272226953,-2.3433752374182277,0.0
-1.4285429811918637,0.5459921341918356,0.4688550461371222,0.5252223530841366,-2.355738913143124,0.0
-1.4237990202423465,0.548397703922771,0.45634898473302865,0.5233725193865941,-2.3670088171326364,0.0
-1.419025223938708,0.5507435079418732,0.4438294526998369,0.5216103643477802,-2.3771637090085664,0.0
-1.4142222137277258,0.5530289000986326,0.4313006533306698,0.5199352826073874,-2.386184967899873,0.0
-1.4093906392171656,0.5552532672539116,0.41876681168690333,0.5183466255065367,-2.394056682268812,0.0
-1.4045311771283004,0.5574160310301418,0.406232166336722,0.5168437014745899,-2.4007657246576537,0.0
-1.3996445301233105,0.5595166494663516,0.39370096102799984,0.5154257765225037,-2.4063018106803264,0.0
-1.3947314255125733,0.5615546185657263,0.3811774363365107,0.5140920748412889,-2.4106575417432867,0.0
-1.3897926138480543,0.5635294737240809,0.3686658213306878,0.512841779503537,-2.413828431147488,0.0
-1.3848288674102283,0.5654407910284422,0.35617032529401116,0.5116740332653735,-2.415812913395453,0.0
-1.379840978597046,0.5672881884159303,0.3436951295455656,0.5105879394656408,-2.4166123367014425,0.0
-1.37482975822449,0.5690713266842637,0.33124437939841594,0.5095825630185569,-2.4162309388759184,0.0
-1.3697960337491664,0.5707899103464473,0.31882217629419407,0.5086569314955941,-2.4146758069247265,0.0
-1.3647406474241683,0.5724436883235802,0.30643257015069547,0.5078100362918436,-2.411956820866476,0.0
-1.3596644544000742,0.5740324544711531,0.2940795519573811,0.5070408338716985,-2.408086582425518,0.0
-1.3545683207834593,0.5755560479357221,0.28176704665148417,0.5063482470883034,-2.4030803294007184,0.0
-1.3494531216655778,0.577014353340366,0.26949890630496826,0.5057311665708812,-2.3969558366396253,0.0
-1.3443197391340993,0.5784073007989249,0.25727890364991385,0.505188452173756,-2.3897333046621627,0.0
-1.3391690602807163,0.5797348657605135,0.24511072596704417,0.5047189344806616,-2.381435237075926,0.0
-1.334001975217328,0.5809970686873402,0.23299796935909917,0.5043214163577464,-2.3720863080058123,0.0
-1.3288193751131459,0.5821939745702698,0.22094413342764035,0.5039946745485523,-2.3617132208232055,0.0
-1.3236221502646104,0.5833256922879385,0.20895261636868548,0.5037374613041833,-2.3503445595040118,0.0
-1.3184111882094074,0.5843923738164623,0.19702671049934778,0.5035485060418547,-2.338010633970582,0.0
-1.3131873718951288,0.5853942132979139,0.18516959822443912,0.5034265170250493,-2.3247433207803994,0.0
-1.307951577912306,0.5863314459767227,0.17338434844882067,0.503370183058588,-2.3105759005149626,0.0
-1.3027046748006115,0.5872043470140077,0.1616739134381859,0.5033781751920532,-2.295542893196688,0.0
-1.2974475214360404,0.5880132301905296,0.15004112612796616,0.5034491484251696,-2.27967989302101,0.0
-1.2921809655058505,0.5887584465094996,0.138488697877187,0.5035817434089696,-2.263023403636652,0.0
-1.286905842076958,0.5894403827108456,0.1270192166614024,0.5037745881368015,-2.2456106751409983,0.0
-1.2816229722624213,0.5900594597087748,0.11563514569630882,0.5040262996195356,-2.2274795438810124,0.0
-1.2763331619895528,0.5906161309645365,0.10433882248131628,0.5043354855396176,-2.208668276065351,0.0
-1.2710372008721655,0.5911108808062391,0.09313245825023349,0.5047007458789531,-2.1892154161018147,0.0
-1.265735861188422,0.5915442227073683,0.08201813781432893,0.5051206745159579,-2.1691596404777713,0.0
-1.260429896964809,0.591916697535357,0.07099781978135898,0.5055938607874685,-2.1485396179016973,0.0
-1.2551200431658291,0.5922288717811313,0.0600733371327132,0.5061188910115848,-2.1273938763228224,0.0
-1.249807014988183,0.5924813357800558,0.049246398139612325,0.5066943499678953,-2.1057606773448123,0.0
-1.2444915072574343,0.5926747019341176,0.03851858759831379,0.5073188223319202,-2.083677898449833,0.0
-1.2391741939244738,0.5928096029445427,0.027891368363509188,0.5079908940609887,-2.0611829233523835,0.0
-1.233855727658498,0.5928866900633449,0.017366083158548845,0.508709153729147,-2.038312540709216,0.0
-1.2285367395326936,0.5929066313715838,0.006943956640777854,0.5094721938090624,-2.0151028513233054,0.0
-1.2232178387983914,0.5928701100913545,-0.0033739022998957196,0.5102786118992513,-1.991589183897057,0.0
-1.2178996127430932,0.5927778229377798,-0.013586498031054226,0.5111270118953098,-1.9678060193132536,0.0
-1.2125826266275075,0.5926304785165171,-0.023692945478127392,0.5120160051041571,-1.9437869233522336,0.0
-1.2072674236965195,0.5924287957715463,-0.03369246725639628,0.5129442113006217,-1.919564487690644,0.0
-1.2019545252589001,0.5921735024872858,-0.04358439065552966,0.5139102597260046,-1.895170278971062,0.0
-1.1966444308304816,0.5918653338483797,-0.05336814449695717,0.5149127900285317,-1.8706347956828542,0.0
-1.1913376183355218,0.591505031059839,-0.0630432558836944,0.5159504531458753,-1.8459874325527135,0.0
-1.186034544361016,0.5910933400295915,-0.07260934686147232,0.5170219121301671,-1.8212564521083088,0.0
-1.18073564445882,0.5906310101149093,-0.08206613100917101,0.5181258429161466,-1.796468963050067,0.0
-1.1754413334905125,0.5901187929336382,-0.09141340997566186,0.5192609350332941,-1.7716509050439382,0.0
-1.1701520060102293,0.5895574412406642,-0.1006510699792098,0.52042589226298,-1.7468270395317704,0.0
-1.164868036680676,0.5889477078695902,-0.10977907828460734,0.5216194332418254,-1.722020946145155,0.0
-1.1595897807179376,0.5882903447392002,-0.11879747967221271,0.522840292012611,-1.697255024302814,0.0
-1.1543175743608067,0.5875861019239252,-0.12770639291204497,0.5240872185241998,-1.6725504995704408,0.0
-1.149051735360645,0.5868357267872082,-0.13650600725508272,0.525358979082043,-1.6479274343647075,0.0
-1.143792563488017,0.5860399631763928,-0.14519657895289878,0.5266543567509292,-1.6234047425896125,0.0
-1.1385403410526052,0.5851995506775269,-0.15377842781577783,0.5279721517117125,-1.599000207802886,0.0
-1.1332953334331575,0.5843152239282752,-0.1622519338184904,0.52931118157381,-1.5747305045223463,0.0
-1.1280577896144748,0.5833877119869746,-0.17061753376195674,0.5306702816453062,-1.5506112222965398,0.0
-1.122827942728702,0.5824177377557405,-0.17887571799812363,0.5320483051625313,-1.526656892180212,0.0
-1.1176060105984094,0.5814060174554266,-0.1870270272245039,0.5334441234809971,-1.5028810152728138,0.0
-1.1123921962792127,0.5803532601501813,-0.19507204935399522,0.5348566262295852,-1.4792960929969396,0.0
-1.107186688599882,0.5792601673192839,-0.20301141646480292,0.5362847214298735,-1.4559136588131167,0.0
-1.1019896626981198,0.5781274324739305,-0.210845801834542,0.5377273355824823,-1.4327443110872276,0.0
-1.0968012805503837,0.5769557408166262,-0.21857591706189433,0.5391834137222927,-1.4097977468470184,0.0
-1.091621691494335,0.5757457689408583,-0.2262025092785347,0.5406519194443664,-1.3870827961842438,0.0
-1.0864510327426562,0.5744981845687435,-0.23372635845343143,0.5421318349023627,-1.3646074570788327,0.0
-1.0812894298871694,0.5732136463243905,-0.24114827479105783,0.5436221607812054,-1.3423789304409819,0.0
-1.0761369973923318,0.571892803540762,-0.24846909622453137,0.5451219162457089,-1.3204036551859872,0.0
-1.0709938390773361,0.5705362960978823,-0.2556896860042169,0.546630138866825,-1.2986873431749317,0.0
-1.0658600485861704,0.5691447542902992,-0.2628109303818948,0.5481458845271184,-1.2772350138718502,0.0
-1.0607357098451242,0.567718798721788,-0.2698337363902024,0.5496682273070246,-1.2560510285847442,0.0
-1.0556208975073327,0.5662590402253495,-0.27675902971669575,0.5511962593533872,-1.2351391241736052,0.0
-1.050515677384051,0.564766079806647,-0.2835877526715675,0.5527290907317124,-1.2145024461235692,0.0
-1.0454201068624465,0.5632405086090975,-0.29032086224776626,0.5542658492635201,-1.1941435808952734,0.0
-1.0403342353097786,0.5616829078989213,-0.2969593282720206,0.5558056803501084,-1.1740645874775533,0.0
-1.0352581044639038,0.5600938490685377,-0.30350413164504725,0.5573477467839935,-1.1542670280796816,0.0
-1.030191748810117,0.5584738936567736,-0.3099562626690392,0.558891228549216,-1.1347519979115661,0.0
-1.0251351959443906,0.5568235933844381,-0.3163167194603665,0.5604353226116601,-1.115520154010511,0.0
-1.0200884669231276,0.555143490203897,-0.3225865064452868,0.5619792427004556,-1.0965717430825848,0.0
-1.0150515765995887,0.5534341163613566,-0.3287666329363563,0.5635222190814912,-1.0779066283351122,0.0
-1.0100245339471896,0.5516959944706495,-0.33485811178713376,0.5650634983239976,-1.0595243152845235,0.0
-1.0050073423699002,0.5499296375973847,-0.3408619581227083,0.5666023430611111,-1.0414239765307327,0.0
-0.9999999999999993,0.5481355493523985,-0.34677918814352726,0.5681380317452699,-1.0236044754953966,0.0
-0.999999999999999,0.5481355493523985,-0.3467791881398711,0.5681380317445196,-1.023604475684363,0.0
-0.9943562245763294,0.5460764477205422,-0.3526171531309805,0.569661232007712,-1.00829385812281,0.0
-0.9887250172766734,0.5439832185495291,-0.3583834834288802,0.5711627104757494,-0.9933504552378932,0.0
-0.9831063857157534,0.5418564635800456,-0.364079598005361,0.5726419170611851,-0.9787669468392028,0.0
-0.9775003332548,0.5396967677019984,-0.36970689461666395,0.5740983163633612,-0.9645360995240907,0.0
-0.9719068593582016,0.5375046994371293,-0.3752667498683853,0.5755313872700616,-0.9506507742928724,0.0
-0.9663259599277716,0.5352808114096478,-0.3807605193122819,0.5769406225688744,-0.9371039332881845,0.0
-0.960757627616029,0.5330256408047247,-0.3861895375722789,0.5783255285682138,-0.9238886457257347,0.0
-0.9552018521198123,0.530739709814748,-0.3915551184971642,0.5796856247279315,-0.910998093079767,0.0
-0.9496586204554684,0.5284235260733092,-0.3968585553376084,0.5810204432994265,-0.8984255735827578,0.0
-0.9441279172167873,0.5260775830769353,-0.4021011209453159,0.5823295289751579,-0.8861645060952241,0.0
-0.9386097248167914,0.5237023605946286,-0.4072840679922533,0.583612438547437,-0.8742084333980453,0.0
-0.9331040237144091,0.5212983250653122,-0.41240862920804566,0.5848687405763825,-0.8625510249563442,0.0
-0.9276107926270156,0.518865929983314,-0.41747601763376646,0.5860980150668916,-0.851186079200839,0.0
-0.9221300087297578,0.5164056162720487,-0.42248742689046864,0.5872998531544954,-0.8401075253695061,0.0
-0.9166616478425212,0.5139178126460738,-0.42744403146092835,0.5884738567999368,-0.8293094249495935,0.0
-0.9112056846053592,0.5114029359617313,-0.4323469869831824,0.5896196384923194,-0.8187859727572656,0.0
-0.9057620926431363,0.5088613915565781,-0.43719743055454785,0.5907368209606664,-0.8085314976896232,0.0
-0.9003308447201079,0.5062935735778448,-0.44199648104491357,0.5918250368937195,-0.798540463181437,0.0
-0.8949119128851034,0.5036998653001523,-0.446745239418186,0.5928839286678147,-0.7888074673966313,0.0
-0.8895052686079482,0.501080639432738,-0.4514447890608592,0.593913148082661,-0.7793272431824521,0.0
-0.8841108829077134,0.4984362584164366,-0.4560961961167693,0.5949123561048519,-0.7700946578122229,0.0
-0.8787287264733519,0.49576707471067344,-0.4607005098271614,0.5958812226189364,-0.761104712540727,0.0
-0.8733587697772413,0.49307343107072377,-0.4652587628752795,0.5968194261858771,-0.7523525419944919,0.0
-0.8680009831821263,0.490355660815492,-0.4697719717347567,0.5977266538087233,-0.7438334134176102,0.0
-0.8626553370419207,0.4876140880860689,-0.474241137021145,0.5986026007053264,-0.7355427257921956,0.0
-0.8573218017968085,0.48484902809532093,-0.47866724384598747,0.5994469700879312,-0.7274760088511475,0.0
-0.852000348063033,0.4820607873687509,-0.4830512621728943,0.6002594729494664,-0.7196289219995766,0.0
-0.846690946717786,0.4792496639768943,-0.48739414717513224,0.6010398278563789,-0.7119972531599847,0.0
-0.8413935689795302,0.476415947759476,-0.49169683959429356,0.6017877607478376,-0.70457691755518,0.0
-0.8361081864841148,0.47355992054157797,-0.49596026609965144,0.6025030047411504,-0.6973639564418233,0.0
-0.8308347713569907,0.4706818563420423,-0.5001853396478594,0.6031852999432323,-0.6903545358065345,0.0
-0.8255732962818316,0.4677820215743371,-0.5043729598426849,0.6038343932679721,-0.683544945035568,0.0
-0.8203237345658495,0.4648606752401121,-0.5085240132945152,0.604450038259339,-0.676931595568256,0.0
-0.8150860602020668,0.46191806911564964,-0.512639373979403,0.6050319949200846,-0.6705110195436242,0.0
